,date,VTI_adjclose,AGG_adjclose,SP_adjclose
1027,20080201,53.54705048,70.41175079,1395.420044
1028,20080204,52.91253662,70.37071991,1380.819946
1029,20080205,51.41134644,70.58944702,1336.640015
1030,20080206,51.02057648,70.53476715,1326.449951
1031,20080207,51.4887352,69.91262817,1336.910034
1032,20080208,51.18696213,70.24766541,1331.290039
1033,20080211,51.48488617,70.39801025,1339.130005
1034,20080212,51.96073914,70.37071991,1348.859985
1035,20080213,52.5527153,69.95368195,1367.209961
1036,20080214,51.87177658,69.73483276,1348.859985
1037,20080215,51.8833847,69.70069885,1349.98999
1038,20080219,52.04974747,69.36572266,1348.780029
1039,20080220,52.29347992,69.25629425,1360.030029
1040,20080221,51.70927048,69.82369995,1342.530029
1041,20080222,51.94915771,69.4545517,1353.109985
1042,20080225,52.81967926,69.20845795,1371.800049
1043,20080226,53.16014862,69.54345703,1381.290039
1044,20080227,53.07502365,69.68698883,1380.02002
1045,20080228,52.54109955,70.10403442,1367.680054
1046,20080229,51.38040543,70.37071991,1330.630005
1047,20080303,51.19857407,70.35903168,1331.339966
1048,20080304,51.03607178,70.05708313,1326.75
1049,20080305,51.32236481,69.61103821,1333.699951
1050,20080306,50.25837708,69.50805664,1304.339966
1051,20080307,49.71671677,69.72084045,1293.369995
1052,20080310,48.95841217,70.09140015,1273.369995
1053,20080311,50.69172668,69.66593933,1320.650024
1054,20080312,50.20809555,70.37962341,1308.77002
1055,20080313,50.5330925,70.07766724,1315.47998
1056,20080314,49.60453033,70.37273407,1288.140015
1057,20080317,49.0319252,70.67471313,1276.599976
1058,20080318,51.07088089,70.51002502,1330.73999
1059,20080319,49.70513153,70.72270203,1298.420044
1060,20080320,50.74587631,70.96976471,1329.51001
1061,20080324,51.84468079,70.44823456,1349.880005
1062,20080325,51.91971588,70.57866669,1352.98999
1063,20080326,51.30943298,70.37273407,1341.130005
1064,20080327,51.11895752,70.40021515,1325.76001
1065,20080328,50.66417313,70.57174683,1315.219971
1066,20080331,50.92073822,70.46198273,1322.699951
1067,20080401,52.65825272,69.98307037,1370.180054
1068,20080402,52.6932373,70.01755524,1367.530029
1069,20080403,52.75543976,70.23800659,1369.310059
1070,20080404,52.7748642,70.59630585,1370.400024
1071,20080407,52.8020668,70.58937836,1372.540039
1072,20080408,52.7048912,70.58252716,1365.540039
1073,20080409,52.23067856,70.89255524,1354.48999
1074,20080410,52.49499512,70.67210388,1360.550049
1075,20080411,51.42214584,70.82367706,1332.829956
1076,20080414,51.24723816,70.74099731,1328.319946
1077,20080415,51.49213791,70.36205292,1334.430054
1078,20080416,52.76708221,70.10709381,1364.709961
1079,20080417,52.83317184,70.09335327,1365.560059
1080,20080418,53.56004715,70.27932739,1390.329956
1081,20080421,53.44733047,70.28626251,1388.170044
1082,20080422,53.00032043,70.38964081,1375.939941
1083,20080423,53.16357803,70.32067108,1379.930054
1084,20080424,53.45899963,70.05886078,1388.819946
1085,20080425,53.87101364,69.9899826,1397.839966
1086,20080428,53.84771347,70.16223145,1396.369995
1087,20080429,53.62223434,70.26560211,1390.939941
1088,20080430,53.40846634,70.69277954,1385.589966
1089,20080501,54.34914398,70.57253265,1409.339966
1090,20080502,54.50461197,70.45498657,1413.900024
1091,20080505,54.22475052,70.48264313,1407.48999
1092,20080506,54.68729401,70.25453949,1418.26001
1093,20080507,53.91766739,70.45498657,1392.569946
1094,20080508,53.80881119,70.63471985,1397.680054
1095,20080509,53.77772141,70.66235352,1388.280029
1096,20080512,54.33358002,70.5379715,1403.579956
1097,20080513,54.39577103,70.13704681,1403.040039
1098,20080514,54.56682968,70.24073792,1408.660034
1099,20080515,55.14599228,70.6139679,1423.569946
1100,20080516,55.24316788,70.441185,1425.349976
1101,20080519,55.32867813,70.55867767,1426.630005
1102,20080520,54.87388229,70.71074677,1413.400024
1103,20080521,53.95264053,70.6139679,1390.709961
1104,20080522,54.13535309,70.19236755,1394.349976
1105,20080523,53.35404587,70.46187592,1375.930054
1106,20080527,53.82049561,70.06796265,1385.349976
1107,20080528,54.14311981,69.74311066,1390.839966
1108,20080529,54.38023376,69.54955292,1398.26001
1109,20080530,54.48519135,69.79836273,1400.380005
1110,20080602,54.04981995,70.0579071,1385.670044
1111,20080603,53.75828934,70.18974304,1377.650024
1112,20080604,53.85546494,69.93989563,1377.199951
1113,20080605,54.90498734,69.68312073,1404.050049
1114,20080606,53.24908066,70.07174683,1360.680054
1115,20080609,53.29186249,69.71785736,1361.76001
1116,20080610,53.02362442,69.35011292,1358.439941
1117,20080611,52.22291183,69.44028473,1335.48999
1118,20080612,52.37838364,69.01008606,1339.869995
1119,20080613,53.15582275,68.83660889,1360.030029
1120,20080616,53.24520111,68.91295624,1360.140015
1121,20080617,52.86427307,69.14883423,1350.930054
1122,20080618,52.47556305,69.44028473,1337.810059
1123,20080619,52.63105392,69.08641815,1342.829956
1124,20080620,51.77588272,69.29457855,1317.930054
1125,20080623,51.62041473,69.20438385,1318
1126,20080624,51.36497879,69.34315491,1314.290039
1127,20080625,51.73210907,69.37784576,1321.969971
1128,20080626,50.23239899,69.46804047,1283.150024
1129,20080627,50.16209793,69.63457489,1278.380005
1130,20080630,50.06053925,69.66925812,1280
1131,20080701,50.29488373,69.42827606,1284.910034
1132,20080702,49.26382446,69.34468842,1261.52002
1133,20080703,49.21695709,69.36560059,1262.900024
1134,20080707,48.74049377,69.60938263,1252.310059
1135,20080708,49.63874435,69.88105011,1273.699951
1136,20080709,48.63114548,70.15273285,1244.689941
1137,20080710,48.93577957,70.21543884,1253.390015
1138,20080711,48.50616074,69.81834412,1239.48999
1139,20080714,48.02969742,69.9228363,1228.300049
1140,20080715,47.41263199,70.19454193,1214.910034
1141,20080716,48.50616074,69.65812683,1245.359985
1142,20080717,49.0138855,69.35167694,1260.319946
1143,20080718,49.28726959,68.94765472,1260.680054
1144,20080721,49.42004776,69.30986023,1260
1145,20080722,50.07616043,69.07300568,1277
1146,20080723,50.31830978,69.15657043,1282.189941
1147,20080724,49.13886261,69.63723755,1252.540039
1148,20080725,49.28726959,69.28202057,1257.76001
1149,20080728,48.62332916,69.59544373,1234.369995
1150,20080729,49.65436935,69.51184082,1263.199951
1151,20080730,50.31830978,69.58847046,1284.26001
1152,20080731,49.7481041,69.94371796,1267.380005
1153,20080801,49.52940369,69.86122894,1260.310059
1154,20080804,49.11543274,69.65839386,1249.01001
1155,20080805,50.37298965,69.53952026,1284.880005
1156,20080806,50.4354744,69.46255493,1289.189941
1157,20080807,49.71687698,69.82624054,1266.069946
1158,20080808,50.77135849,69.72135162,1296.319946
1159,20080811,51.27904892,69.54653168,1305.319946
1160,20080812,50.71666718,69.84025574,1289.589966
1161,20080813,50.59949493,69.72135162,1285.829956
1162,20080814,50.86509705,69.88916016,1292.930054
1163,20080815,51.16189575,70.09198761,1298.199951
1164,20080818,50.41204453,70.21090698,1278.599976
1165,20080819,49.88088989,70.15493774,1266.689941
1166,20080820,50.06053925,70.26686859,1274.540039
1167,20080821,50.19333267,70.2808609,1277.719971
1168,20080822,50.89631653,70.20396423,1292.199951
1169,20080825,49.82621765,70.42073822,1266.839966
1170,20080826,49.99026108,70.33677673,1271.51001
1171,20080827,50.32612991,70.42073822,1281.660034
1172,20080828,51.14628601,70.48369598,1300.680054
1173,20080829,50.47452927,70.46273041,1282.829956
1174,20080902,50.2636261,70.69721985,1277.579956
1175,20080903,50.1699028,70.68315887,1274.97998
1176,20080904,48.63114548,70.94293976,1236.829956
1177,20080905,48.9201622,70.73229218,1242.310059
1178,20080908,49.77153778,71.17464447,1267.790039
1179,20080909,48.04530716,71.49061584,1224.51001
1180,20080910,48.36555862,71.44142151,1232.040039
1181,20080911,49.04512405,71.3501358,1249.050049
1182,20080912,49.52940369,71.06230164,1251.699951
1183,20080915,47.25640488,71.34318542,1192.699951
1184,20080916,47.86566925,70.6199646,1213.599976
1185,20080917,45.72546768,70.79549408,1156.390015
1186,20080918,47.25640488,70.59893799,1206.51001
1187,20080919,49.53721619,70.9148407,1255.079956
1188,20080922,47.82660675,69.80551147,1207.089966
1189,20080923,47.01428223,69.70019531,1188.219971
1190,20080924,46.97188187,69.78443146,1185.869995
1191,20080925,47.81177902,69.65802002,1209.180054
1192,20080926,47.77253723,69.30696106,1213.27002
1193,20080929,44.62485886,68.99106598,1106.420044
1194,20080930,45.81013107,69.22270203,1166.359985
1195,20081001,45.7551918,68.72925568,1161.060059
1196,20081002,43.69860458,68.99714661,1114.280029
1197,20081003,43.03138351,69.51878357,1099.22998
1198,20081006,41.53211975,69.53992462,1056.890015
1199,20081007,38.99671936,68.10193634,996.2299805
1200,20081008,38.25099945,66.734375,984.9400024
1201,20081009,35.84902954,66.88942719,909.9199829
1202,20081010,34.8128891,62.31454468,899.2199707
1203,20081013,39.27928925,64.72538757,1003.349976
1204,20081014,38.94176102,66.08586121,998.0100098
1205,20081015,35.29956436,67.14325714,907.8400269
1206,20081016,36.92442322,66.08586121,946.4299927
1207,20081017,36.5790329,66.32551575,940.5499878
1208,20081020,38.45507431,67.509758,985.4000244
1209,20081021,37.29335785,68.10193634,955.0499878
1210,20081022,35.21321106,68.89144135,896.7800293
1211,20081023,35.65278625,67.67897797,908.1099854
1212,20081024,33.94157791,67.10797882,876.7700195
1213,20081027,32.84262848,66.43831635,848.9199829
1214,20081028,36.13946533,66.67092896,940.5100098
1215,20081029,35.77837753,67.93978119,930.0900269
1216,20081030,36.98721695,67.8551712,954.0900269
1217,20081031,37.80357361,67.64373016,968.75
1218,20081103,37.6779747,66.56777191,966.2999878
1219,20081104,39.03595734,67.63663483,1005.75
1220,20081105,37.10495377,68.66303253,952.7700195
1221,20081106,35.2838707,68.37992096,904.8800049
1222,20081107,36.19440842,68.72673798,930.9899902
1223,20081110,35.79408264,68.28787994,919.210022
1224,20081111,34.97771835,68.80461121,898.9500122
1225,20081112,33.18801498,68.21002197,852.2999878
1226,20081113,35.37807083,68.44360352,911.289978
1227,20081114,33.87094498,68.64890289,873.289978
1228,20081117,32.98391724,68.83293152,850.75
1229,20081118,33.29006195,68.73382568,859.1199951
1230,20081119,31.27272987,68.93206024,806.5800171
1231,20081120,29.18473816,68.94619751,752.4400024
1232,20081121,30.84100342,68.39402008,800.0300293
1233,20081124,32.67779541,68.38695526,851.8099976
1234,20081125,33.13305283,70.09294128,857.3900146
1235,20081126,34.35761261,69.82393646,887.6799927
1236,20081128,34.77363586,69.68943024,896.2399902
1237,20081201,31.66521454,70.67240906,816.210022
1238,20081202,32.91329193,70.74356079,848.8099976
1239,20081203,33.76102448,70.75065613,870.7399902
1240,20081204,32.75629425,70.98516083,845.2199707
1241,20081205,33.91802597,70.59424591,876.0700073
1242,20081208,35.21321106,70.50182343,909.7000122
1243,20081209,34.56954193,71.16291046,888.6699829
1244,20081210,34.96201324,71.03497314,899.2399902
1245,20081211,33.98081589,71.40457153,873.5900269
1246,20081212,34.31836319,71.42588043,879.7299805
1247,20081215,33.75317764,71.59641266,868.5700073
1248,20081216,35.52718735,71.8808136,913.1799927
1249,20081217,35.26816177,72.26464844,904.4199829
1250,20081218,34.6558876,72.71952057,885.2800293
1251,20081219,34.62448883,72.48493958,887.8800049
1252,20081222,34.13804245,72.87590027,871.6300049
1253,20081223,33.77420425,73.5866394,863.1599731
1254,20081224,33.90867615,73.93492126,868.1500244
1255,20081226,34.26459503,73.68617249,872.7999878
1256,20081229,34.00357819,74.25393677,869.4199829
1257,20081230,34.8973732,74.28250122,890.6400146
1258,20081231,35.38777924,74.3324585,903.25
1259,20090102,36.4081192,73.86878967,931.7999878
1260,20090105,36.40023041,75.04582977,927.4500122
1261,20090106,36.70078278,74.62493896,934.7000122
1262,20090107,35.67251968,73.94012451,906.6500244
1263,20090108,35.83072662,73.37653351,909.7299805
1264,20090109,34.95273972,73.1268692,890.3499756
1265,20090112,34.18551254,73.5120697,870.2600098
1266,20090113,34.23297501,73.63334656,871.789978
1267,20090114,33.11770248,73.53347015,842.6199951
1268,20090115,33.23633575,73.52635956,843.7399902
1269,20090116,33.48154068,73.90444183,850.1199951
1270,20090120,31.74141693,73.51921844,805.2199707
1271,20090121,33.03860092,73.13398743,840.2399902
1272,20090122,32.46912003,72.82012939,827.5
1273,20090123,32.66684341,72.70595551,831.9500122
1274,20090126,32.84877014,72.6346817,836.5700073
1275,20090127,33.23633575,73.00559235,845.710022
1276,20090128,34.38324356,73.04844666,874.0900269
1277,20090129,33.25217056,72.39919281,845.1400146
1278,20090130,32.54030228,72.85578156,825.8800049
1279,20090202,32.48492813,72.7312088,825.4400024
1280,20090203,32.94369888,72.40909576,838.5100098
1281,20090204,32.76968765,72.30886078,832.2299805
1282,20090205,33.29170609,72.07975006,845.8499756
1283,20090206,34.24878311,72.27300262,868.5999756
1284,20090209,34.25668716,72.280159,869.8900146
1285,20090210,32.69059753,72.7240448,827.1599731
1286,20090211,32.88832092,72.70973206,833.7399902
1287,20090212,32.97533035,73.09633636,835.1900024
1288,20090213,32.64313126,72.87439728,826.8400269
1289,20090217,31.23520279,72.93165588,789.1699829
1290,20090218,31.13237762,72.78134155,788.4199829
1291,20090219,30.80017662,72.66674042,778.9400024
1292,20090220,30.4363327,72.29451752,770.0499878
1293,20090223,29.40016556,72.66674042,743.3300171
1294,20090224,30.46797752,72.52360535,773.1400146
1295,20090225,30.23066902,72.45918274,764.9000244
1296,20090226,29.67700577,72.07975006,752.8300171
1297,20090227,29.11542702,72.0868988,735.0900269
1298,20090302,27.76286507,72.32893372,700.8200073
1299,20090303,27.52557755,72.23555756,696.3300171
1300,20090304,28.12672043,71.897995,712.8699951
1301,20090305,26.98772812,72.13500977,682.5499878
1302,20090306,26.97981262,72.32893372,683.3800049
1303,20090309,26.6555233,71.83332825,676.5300293
1304,20090310,28.35609436,71.9985199,719.5999756
1305,20090311,28.45890808,72.17090607,721.3599854
1306,20090312,29.62953568,72.23555756,750.7399902
1307,20090313,29.94593239,72.30738068,756.5499878
1308,20090316,29.77983856,72.08473969,753.8900146
1309,20090317,30.7210598,71.86922455,778.1199951
1310,20090318,31.37757683,73.01127625,794.3499756
1311,20090319,31.06119919,73.19082642,784.039978
1312,20090320,30.4046936,72.78144836,768.539978
1313,20090323,32.51657486,72.78144836,822.9199829
1314,20090324,31.86798096,72.28585052,806.1199951
1315,20090325,32.2008934,71.96981049,813.8800049
1316,20090326,33.00531387,72.11345673,832.8599854
1317,20090327,32.38408279,72.17090607,815.9400024
1318,20090330,31.24513054,72.50846863,787.5300293
1319,20090331,31.5239048,72.88198853,797.8699951
1320,20090401,32.15311813,72.84672546,811.0800171
1321,20090402,33.11683273,72.61599731,834.3800049
1322,20090403,33.53097534,72.37818146,842.5
1323,20090406,33.20444107,72.36378479,835.4799805
1324,20090407,32.36018372,72.24847412,815.5499878
1325,20090408,32.81416702,72.48632813,825.1599731
1326,20090409,34.14426422,72.37818146,856.5599976
1327,20090413,34.1920433,72.90431976,858.7299805
1328,20090414,33.55488968,72.8899231,841.5
1329,20090415,33.91329956,73.09176636,852.0599976
1330,20090416,34.49469757,72.9619751,865.2999878
1331,20090417,34.72567749,72.55834961,869.5999756
1332,20090420,33.25222397,72.97642517,832.3900146
1333,20090421,33.91329956,72.74577332,850.0800171
1334,20090422,33.76993942,72.94036865,843.5499878
1335,20090423,34.00886917,73.03411865,851.9199829
1336,20090424,34.60620499,73.11341858,866.2299805
1337,20090427,34.24779129,73.2286911,857.5100098
1338,20090428,34.18408966,73.20702362,855.1599731
1339,20090429,34.99646759,72.90431976,873.6400146
1340,20090430,34.98851395,73.25752258,872.8099976
1341,20090501,35.18761063,72.97476959,877.5200195
1342,20090504,36.39027786,73.03262329,907.2399902
1343,20090505,36.26283646,73.18447876,903.7999878
1344,20090506,36.82833481,73.3507843,919.5300293
1345,20090507,36.25486755,73.02539063,907.3900146
1346,20090508,37.0752449,73.16278076,929.2299805
1347,20090511,36.43807602,73.21340179,909.2399902
1348,20090512,36.34249115,73.61836243,908.3499756
1349,20090513,35.3071022,73.68335724,883.9199829
1350,20090514,35.66550064,73.72682953,893.0700073
1351,20090515,35.2911644,73.89305878,882.8800049
1352,20090518,36.37435532,73.67624664,909.710022
1353,20090519,36.38230896,73.74129486,908.1300049
1354,20090520,36.17523575,73.96541595,903.4699707
1355,20090521,35.52214813,73.73403168,888.3300171
1356,20090522,35.5460434,73.53878021,887
1357,20090526,36.50178528,73.37248993,910.3300171
1358,20090527,35.88851547,72.96755981,893.0599976
1359,20090528,36.33452225,72.99649811,906.8300171
1360,20090529,36.90001297,73.7773819,919.1400146
1361,20090601,37.81593323,72.86210632,942.8699951
1362,20090602,37.96728516,73.36253357,944.7399902
1363,20090603,37.5053215,73.56562042,931.7600098
1364,20090604,37.87965012,72.95643616,942.460022
1365,20090605,37.80799103,72.579216,940.0900269
1366,20090608,37.70445251,72.38341522,939.1400146
1367,20090609,37.90356445,72.70982361,942.4299927
1368,20090610,37.80799103,72.50671387,939.1500244
1369,20090611,38.03099442,72.76054382,944.8900146
1370,20090612,38.06285477,73.1159668,946.210022
1371,20090615,37.17876434,73.39155579,923.7199707
1372,20090616,36.66107559,73.49312592,911.9699707
1373,20090617,36.61329269,73.63820648,910.710022
1374,20090618,36.81240082,73.15947723,918.3699951
1375,20090619,36.9478035,73.4278183,921.2299805
1376,20090622,35.88054657,73.53664398,893.039978
1377,20090623,35.88054657,73.77598572,895.0999756
1378,20090624,36.16309357,73.58016205,900.9400024
1379,20090625,37.00354767,73.92102051,920.2600098
1380,20090626,36.9315033,74.13861847,918.9000244
1381,20090629,37.28369141,74.07333374,927.2299805
1382,20090630,37.03554535,74.08785248,919.3200073
1383,20090701,37.25167465,74.06016541,923.3300171
1384,20090702,36.27515411,74.23486328,896.4199829
1385,20090706,36.13908768,74.17663574,898.7199707
1386,20090707,35.39469528,74.41678619,881.0300293
1387,20090708,35.34666061,74.82428741,879.5599976
1388,20090709,35.4187088,74.6132431,882.6799927
1389,20090710,35.33065033,74.86797333,879.1300049
1390,20090713,36.14709473,74.8315506,901.0499878
1391,20090714,36.40321732,74.60597992,905.8400269
1392,20090715,37.49180603,74.11837769,932.6799927
1393,20090716,37.85999298,74.35127258,940.7399902
1394,20090717,37.87599945,74.35127258,940.3800049
1395,20090720,38.30022049,74.43859863,951.1300049
1396,20090721,38.46831131,74.95526123,954.5800171
1397,20090722,38.49233246,74.70058441,954.0700073
1398,20090723,39.40480423,74.51141357,976.289978
1399,20090724,39.53286743,74.51141357,979.2600098
1400,20090727,39.7009697,74.28580475,982.1799927
1401,20090728,39.60490417,74.42401886,979.6199951
1402,20090729,39.41281128,74.55503082,975.1500244
1403,20090730,39.83703232,74.64964294,986.75
1404,20090731,39.90106201,75.0280304,987.4799805
1405,20090803,40.57342911,74.87036896,1002.630005
1406,20090804,40.72550964,74.64398956,1005.650024
1407,20090805,40.62944412,74.57831573,1002.719971
1408,20090806,40.34929657,74.61481476,997.0800171
1409,20090807,40.91761017,74.16944885,1010.47998
1410,20090810,40.82154846,74.74625397,1007.099976
1411,20090811,40.29327393,75.00907135,994.3499756
1412,20090812,40.73351288,74.97257233,1005.809998
1413,20090813,41.09369278,75.16239166,1012.72998
1414,20090814,40.71749496,75.29386139,1004.090027
1415,20090817,39.66093826,75.6077652,979.7299805
1416,20090818,40.07717133,75.35947418,989.6699829
1417,20090819,40.42135239,75.5128479,996.460022
1418,20090820,40.80554962,75.63695526,1007.369995
1419,20090821,41.56594467,75.1988678,1026.130005
1420,20090824,41.62198639,75.50553894,1025.569946
1421,20090825,41.70201492,75.62965393,1028
1422,20090826,41.66999054,75.73918915,1028.119995
1423,20090827,41.81407547,75.68070984,1030.97998
1424,20090828,41.7820549,75.62965393,1028.930054
1425,20090831,41.38185883,75.9436264,1020.619995
1426,20090901,40.4693718,75.81324768,998.039978
1427,20090902,40.30128098,76.21606445,994.75
1428,20090903,40.66947556,76.07688141,1003.23999
1429,20090904,41.18975067,75.93038177,1016.400024
1430,20090908,41.60596085,75.82052612,1025.390015
1431,20090909,42.02219009,75.9670639,1033.369995
1432,20090910,42.45441055,76.35520935,1044.140015
1433,20090911,42.48643494,76.34789276,1042.72998
1434,20090914,42.71055603,76.23800659,1049.339966
1435,20090915,42.91866302,76.12084961,1052.630005
1436,20090916,43.59101486,76.17940521,1068.76001
1437,20090917,43.5109787,76.53830719,1065.48999
1438,20090918,43.57501602,76.34789276,1068.300049
1439,20090921,43.45494461,76.2893219,1064.660034
1440,20090922,43.71107864,76.23800659,1071.660034
1441,20090923,43.2628479,76.42842865,1060.869995
1442,20090924,42.80288696,76.5236969,1050.780029
1443,20090925,42.5294838,76.75070953,1044.380005
1444,20090928,43.32556534,76.74339294,1062.97998
1445,20090929,43.25318527,76.70679474,1060.609985
1446,20090930,43.09237289,76.84592438,1057.079956
1447,20091001,41.95052719,77.02375031,1029.849976
1448,20091002,41.70126343,76.87680817,1025.209961
1449,20091005,42.34454346,76.92818451,1040.459961
1450,20091006,42.97174835,76.81799316,1054.719971
1451,20091007,43.06825638,77.1266098,1057.579956
1452,20091008,43.44618607,77.07515717,1065.47998
1453,20091009,43.74370193,76.53877258,1071.48999
1454,20091012,43.90452576,76.71517944,1076.189941
1455,20091013,43.78391266,76.90616608,1073.189941
1456,20091014,44.56389618,76.72248077,1092.02002
1457,20091015,44.71668243,76.60492706,1096.560059
1458,20091016,44.38699341,76.59755707,1087.680054
1459,20091019,44.74883652,76.75187683,1097.910034
1460,20091020,44.47546005,76.93556213,1091.060059
1461,20091021,44.04122543,76.88414764,1081.400024
1462,20091022,44.51564789,76.76652527,1092.910034
1463,20091023,43.9447403,76.67105865,1079.599976
1464,20091026,43.44618607,76.46531677,1066.949951
1465,20091027,43.21299744,76.76652527,1063.410034
1466,20091028,42.27218246,76.87680817,1042.630005
1467,20091029,43.12454605,76.72248077,1066.109985
1468,20091030,41.95858002,77.01641846,1036.189941
1469,20091102,42.19176865,76.89402771,1042.880005
1470,20091103,42.384758,76.79085541,1045.410034
1471,20091104,42.45714188,76.66552734,1046.5
1472,20091105,43.26927567,76.86457062,1066.630005
1473,20091106,43.38185883,76.93088531,1069.300049
1474,20091109,44.35483932,77.03408051,1093.079956
1475,20091110,44.37091827,77.05622864,1093.01001
1476,20091111,44.59606552,77.08569336,1098.51001
1477,20091112,44.09751511,77.24049377,1087.23999
1478,20091113,44.35483932,77.32155609,1093.47998
1479,20091116,45.02223587,77.50583649,1109.300049
1480,20091117,45.07049561,77.57215118,1110.319946
1481,20091118,45.03833389,77.41000366,1109.800049
1482,20091119,44.39504242,77.49110413,1094.900024
1483,20091120,44.25834274,77.52059937,1091.380005
1484,20091123,44.78099823,77.50583649,1106.23999
1485,20091124,44.81317902,77.73433685,1105.650024
1486,20091125,44.99008942,77.80800629,1110.630005
1487,20091127,44.2342186,77.87439728,1091.48999
1488,20091130,44.34679031,78.00704956,1095.630005
1489,20091201,44.89358902,77.81700134,1108.859985
1490,20091202,45.02223587,77.66905212,1109.23999
1491,20091203,44.6201973,77.67649078,1099.920044
1492,20091204,44.94986343,77.52116394,1105.97998
1493,20091207,44.89358902,77.5951004,1103.25
1494,20091208,44.42720413,77.69865417,1091.939941
1495,20091209,44.57193756,77.61729431,1095.949951
1496,20091210,44.79709625,77.55820465,1102.349976
1497,20091211,45.02223587,77.37324524,1106.410034
1498,20091214,45.35997009,77.41766357,1114.109985
1499,20091215,45.16698456,77.20314789,1107.930054
1500,20091216,45.27956009,77.34364319,1109.180054
1501,20091217,44.77296066,77.46938324,1096.079956
1502,20091218,45.04636002,77.46938324,1102.469971
1503,20091221,45.48862839,77.14398193,1114.050049
1504,20091222,45.72169113,76.92211151,1118.02002
1505,20091223,45.8754425,76.95172119,1120.589966
1506,20091224,46.11012268,76.81859589,1126.47998
1507,20091228,46.16676712,76.35264587,1127.780029
1508,20091229,46.08583832,76.44313049,1126.199951
1509,20091230,46.06967163,76.6359787,1126.420044
1510,20091231,45.61648941,76.53955078,1115.099976
1511,20100104,46.37715912,76.62857819,1132.98999
1512,20100105,46.55519867,76.97720337,1136.52002
1513,20100106,46.61994171,76.93269348,1137.140015
1514,20100107,46.81415176,76.84372711,1141.689941
1515,20100108,46.96790695,76.88817596,1144.97998
1516,20100111,47.03263474,76.82884216,1146.97998
1517,20100112,46.54710007,77.31842041,1136.219971
1518,20100113,46.98409653,76.99205017,1145.680054
1519,20100114,47.06502151,77.19233704,1148.459961
1520,20100115,46.53093338,77.34064484,1136.030029
1521,20100119,47.14593887,77.21458435,1150.22998
1522,20100120,46.70896149,77.41481781,1138.040039
1523,20100121,45.8511734,77.43711853,1116.47998
1524,20100122,44.83961105,77.48161316,1091.76001
1525,20100125,45.03382874,77.47416687,1096.780029
1526,20100126,44.83153534,77.5705719,1092.170044
1527,20100127,45.05002213,77.51126862,1097.5
1528,20100128,44.51593399,77.44451141,1084.530029
1529,20100129,43.98993683,77.62248993,1073.869995
1530,20100201,44.66157913,77.51612091,1089.189941
1531,20100202,45.23613358,77.60535431,1103.319946
1532,20100203,45.009552,77.46404266,1097.280029
1533,20100204,43.60958862,77.65006256,1063.109985
1534,20100205,43.68241501,77.67983246,1066.189941
1535,20100208,43.34254456,77.8286438,1056.73999
1536,20100209,43.917099,77.68725586,1070.52002
1537,20100210,43.85235977,77.50865173,1068.130005
1538,20100211,44.32171631,77.38222504,1078.469971
1539,20100212,44.32171631,77.39710999,1075.51001
1540,20100216,45.06620407,77.5905304,1094.869995
1541,20100217,45.31707382,77.35242462,1099.51001
1542,20100218,45.57603073,77.32266998,1106.75
1543,20100219,45.73788452,77.38222504,1109.170044
1544,20100222,45.66503143,77.24824524,1108.01001
1545,20100223,45.11475754,77.52355194,1094.599976
1546,20100224,45.51937866,77.60535431,1105.23999
1547,20100225,45.50320435,77.76163483,1102.939941
1548,20100226,45.50320435,77.77650452,1104.48999
1549,20100301,46.04538345,77.89073181,1115.709961
1550,20100302,46.19104385,77.92059326,1118.310059
1551,20100303,46.24769592,77.92059326,1118.790039
1552,20100304,46.36907196,78.06241608,1122.969971
1553,20100305,47.10548019,77.91311646,1138.699951
1554,20100308,47.11355972,77.96536255,1138.5
1555,20100309,47.21068192,78.05490112,1140.449951
1556,20100310,47.46153641,78.00267792,1145.609985
1557,20100311,47.63957214,78.00267792,1150.23999
1558,20100312,47.63957214,78.01016998,1149.98999
1559,20100315,47.62339783,78.10715485,1150.51001
1560,20100316,48.01181793,78.24900818,1159.459961
1561,20100317,48.31932831,78.30872345,1166.209961
1562,20100318,48.26268387,78.24152374,1165.829956
1563,20100319,47.94709396,78.18177795,1159.900024
1564,20100322,48.28694916,78.24152374,1165.810059
1565,20100323,48.6268425,78.25644684,1174.170044
1566,20100324,48.34360504,77.86087799,1167.719971
1567,20100325,48.25912094,77.65938568,1165.72998
1568,20100326,48.25098801,77.78621674,1166.589966
1569,20100329,48.53534698,77.69667816,1173.219971
1570,20100330,48.55970764,77.72652435,1173.27002
1571,20100331,48.41346741,77.77129364,1169.430054
1572,20100401,48.7628212,77.74211884,1178.099976
1573,20100405,49.23402786,77.26293945,1187.439941
1574,20100406,49.37217331,77.36029053,1189.439941
1575,20100407,49.11218643,77.68965912,1182.449951
1576,20100408,49.22591782,77.61484528,1186.439941
1577,20100409,49.559021,77.69719696,1194.369995
1578,20100412,49.67276764,77.8768692,1196.47998
1579,20100413,49.72151566,78.0041275,1197.300049
1580,20100414,50.33084106,77.91429901,1210.650024
1581,20100415,50.39584732,78.05651855,1211.670044
1582,20100416,49.60776901,78.17631531,1192.130005
1583,20100419,49.73775482,78.03411865,1197.52002
1584,20100420,50.2089653,78.16139984,1207.170044
1585,20100421,50.16835785,78.29611206,1205.939941
1586,20100422,50.41208267,78.13887024,1208.670044
1587,20100423,50.75331879,78.04158783,1217.280029
